"hasAttachedProperty","hasCooling","hasGarage","hasHeating","hasSpa","hasView","stories","price","bathrooms","bedrooms","city","population","distanceToCoast","AvgIncomeCity","hasPool","furnished","additionalParcels","hasAssociation","hasCarport","hasFireplace","hasHomeWarranty","hasLandLease","isNewConstruction","LivingArea","Yearsold","schoolRating","homeType","homeRating"
0,1,0,1,0,0,1,390000,2,3,"Redwood City","84,292",22.6,145620,0,0,0,0,1,0,0,0,0,"1040","5","7",0,2
0,0,1,1,0,0,2,915000,3,2,"Redwood City","84,292",22.6,145620,0,0,0,1,0,0,0,0,0,"1296","38","7",1,2
0,0,0,1,0,0,1,875000,2,3,"Redwood City","84,292",22.6,145620,0,0,0,1,1,0,0,0,0,"1157","51","7",1,2
0,1,0,1,0,0,1,880000,2,3,"Redwood City","84,292",22.6,145620,0,0,0,1,0,0,0,0,0,"1157","51","7",1,1
0,0,0,1,0,0,1,1065000,1,2,"Redwood City","84,292",22.6,145620,0,0,0,0,0,0,0,0,0,"1000","84","7",3,2
0,0,0,0,0,0,1,830000,1,2,"Redwood City","84,292",22.6,145620,0,0,0,0,0,0,0,0,0,"870","80","7",3,2
0,0,0,1,0,0,2,890000,1,2,"Redwood City","84,292",22.6,145620,0,0,0,1,1,0,0,0,0,"1228","39","7",1,1
0,0,1,1,0,0,2,1075000,2,1,"Redwood City","84,292",22.6,145620,0,0,0,1,0,0,0,0,0,"1323","32","7",2,2
0,0,1,1,0,0,1,815000,2,1,"Redwood City","84,292",22.6,145620,0,0,0,1,0,0,0,0,0,"927","28","7",1,2
0,0,1,1,0,1,1,940000,2,2,"Redwood City","84,292",22.6,145620,0,0,0,1,0,0,0,0,0,"850","37","7",1,2
0,0,0,0,0,0,1,940000,2,2,"Redwood City","84,292",22.6,145620,0,0,0,0,0,1,0,0,0,"850","37","7",1,2
0,0,0,1,0,1,1,798000,1,1,"Redwood City","84,292",22.6,145620,0,0,0,1,1,0,0,0,0,"837","39","7",1,3
0,1,0,1,0,1,1,650000,2,2,"Redwood City","84,292",22.6,145620,0,0,0,1,1,0,0,0,0,"1035","63","7",1,2
0,0,1,1,0,0,1,525000,1,1,"Redwood City","84,292",22.6,145620,0,0,0,1,0,0,0,0,0,"710","54","7",1,2
0,0,0,0,0,0,1,600000,1,2,"Redwood City","84,292",22.6,145620,0,0,0,0,0,0,0,0,0,"1040","76","7",1,2
0,0,1,1,0,0,1,799000,1,2,"Redwood City","84,292",22.6,145620,0,0,0,0,0,0,0,0,0,"750","69","7",3,1
0,0,0,0,0,0,1,588000,1.5,2,"Redwood City","84,292",22.6,145620,0,0,0,0,0,0,0,0,0,"954","33","7",1,2
0,1,1,1,0,1,2,1275000,4,3,"Riverside","314,998",39.3,84505,0,0,0,0,0,1,0,0,0,"3500","93","6",3,3
0,1,0,1,0,0,1,412000,1,2,"Riverside","314,998",39.3,84505,0,0,0,0,0,0,0,0,0,"1080","98","6",3,1
0,1,0,1,0,0,1,825000,4,6,"Riverside","314,998",39.3,84505,0,0,0,0,0,1,0,0,0,"2200","70","6",3,1
0,1,1,1,0,1,1,610000,2,4,"Riverside","314,998",39.3,84505,0,0,0,0,0,0,0,0,0,"1323","52","6",3,1
0,1,1,1,0,1,2,529000,3,3,"Riverside","314,998",39.3,84505,1,0,0,1,0,0,0,0,0,"1384","17","6",3,1
0,1,0,1,0,1,1,525000,2,3,"Riverside","314,998",39.3,84505,0,0,0,0,0,0,0,0,0,"1274","122","6",3,1
0,1,1,1,0,1,2,678000,3,4,"Riverside","314,998",39.3,84505,0,0,0,0,0,1,0,0,0,"2104","21","6",3,2
0,1,1,1,0,1,1,565000,2,2,"Riverside","314,998",39.3,84505,0,0,0,0,0,1,0,0,0,"1897","34","6",3,1
0,1,0,1,0,1,1,500000,2,3,"Riverside","314,998",39.3,84505,0,0,0,0,0,0,0,0,0,"1016","75","6",3,1
0,1,0,1,0,0,1,720000,2.5,3,"Riverside","314,998",39.3,84505,0,0,0,0,0,1,0,0,0,"2434","120","6",3,2
0,1,1,1,0,1,1,540000,1,2,"Riverside","314,998",39.3,84505,0,0,0,0,0,0,0,0,0,"1035","99","6",3,1
0,1,1,1,0,1,1,581500,2,3,"Riverside","314,998",39.3,84505,0,0,0,0,0,1,0,0,0,"1246","71","6",3,2
0,1,1,1,0,1,1,540000,1,2,"Riverside","314,998",39.3,84505,0,0,0,0,0,0,0,0,0,"1008","78","6",3,1
1,1,1,1,0,1,2,635000,1,2,"Riverside","314,998",39.3,84505,0,0,0,0,0,1,0,0,0,"1320","105","6",3,2
0,1,0,0,0,1,1,730000,2,3,"Riverside","314,998",39.3,84505,0,0,0,0,0,1,0,0,0,"1036","120","6",3,1
0,1,0,1,0,1,1,505000,1,2,"Riverside","314,998",39.3,84505,0,0,0,0,0,0,0,0,0,"785","102","6",3,1
0,1,0,1,0,1,1,619000,1,4,"Riverside","314,998",39.3,84505,0,0,0,0,0,1,0,0,0,"1270","114","6",3,2
0,1,1,1,0,1,1,700000,3,4,"Riverside","314,998",39.3,84505,0,0,0,0,0,1,0,0,0,"1634","103","6",3,2
0,1,1,1,0,1,2,675000,3,5,"Riverside","314,998",39.3,84505,0,0,0,1,0,0,0,0,1,"2482","0","6",3,2
0,1,1,1,0,1,2,675000,3,5,"Riverside","314,998",39.3,84505,0,0,0,1,0,0,0,0,1,"2482","0","6",3,2
0,1,1,1,0,0,2,1060000,4,6,"Roseville","147,773",86.2,112265,1,0,0,1,0,1,0,0,0,"3957","29","7",3,2
0,1,1,1,1,0,1,775000,2,3,"Roseville","147,773",86.2,112265,0,0,0,1,0,1,0,0,0,"2083","28","7",3,2
0,0,1,1,0,0,2,1450000,3,5,"Salinas","163,542",29.2,84250,1,0,0,1,0,0,0,0,0,"3257","23","7",3,2
0,0,1,1,0,1,1,1175000,2,4,"Salinas","163,542",29.2,84250,0,0,0,0,1,0,0,0,0,"2234","59","7",3,1
0,0,0,1,0,0,2,1100000,8,8,"Salinas","163,542",29.2,84250,0,0,0,0,1,0,0,0,0,"3656","44","7",2,1
0,0,1,1,0,1,2,1800000,3,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2986","76","7",3,1
0,0,1,1,0,0,1,1500000,3,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2824","70","7",3,2
0,0,0,1,0,1,3,1510000,3,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2987","51","7",3,1
0,0,1,1,0,0,1,465000,1,2,"Salinas","163,542",29.2,84250,1,0,0,1,0,0,0,0,0,"1137","50","7",3,1
0,0,0,1,0,0,1,319000,1,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1069","65","7",3,1
0,0,0,1,0,0,1,220000,1,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"941","77","7",3,2
0,0,0,1,0,0,1,410000,1,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"798","94","7",3,1
0,0,1,1,0,0,1,347000,1,1,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"677","44","7",1,2
0,0,0,1,0,0,1,442200,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1152","64","7",3,2
0,0,0,1,0,0,1,224500,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"1113","60","7",3,1
0,0,0,0,0,0,1,300000,3,5,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"2632","19","7",3,1
0,0,1,1,0,1,1,365000,2,2,"Salinas","163,542",29.2,84250,1,0,0,1,1,0,0,0,0,"1073","45","7",1,1
0,0,1,1,0,0,2,289000,1,1,"Salinas","163,542",29.2,84250,1,0,0,1,1,0,0,0,0,"585","40","7",1,2
0,1,0,1,0,0,1,206000,2,3,"Salinas","163,542",29.2,84250,1,0,0,0,1,0,0,0,0,"1237","24","7",0,2
0,0,0,0,0,0,1,250000,2,2,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"905","26","7",1,1
0,0,1,1,0,0,2,375000,2,2,"Salinas","163,542",29.2,84250,1,0,0,1,0,0,0,0,0,"932","37","7",3,1
0,0,0,1,0,0,1,385000,2,2,"Salinas","163,542",29.2,84250,0,0,0,0,1,0,0,0,0,"1320","23","7",0,1
0,0,0,1,0,0,1,330000,1,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"931","45","7",3,1
0,0,0,1,0,0,2,360000,2,2,"Salinas","163,542",29.2,84250,0,0,0,1,1,0,0,0,0,"870","41","7",1,1
0,0,0,1,0,0,1,400000,3,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"1247","49","7",3,1
0,0,0,1,0,0,2,375000,4,4,"Salinas","163,542",29.2,84250,0,0,0,0,1,0,0,0,0,"2220","44","7",2,1
0,0,0,1,0,0,2,350000,1,1,"Salinas","163,542",29.2,84250,1,0,0,1,1,0,0,0,0,"820","44","7",1,1
0,0,0,1,0,0,1,395000,2,2,"Salinas","163,542",29.2,84250,1,0,0,1,0,0,0,0,0,"932","45","7",1,1
0,0,0,1,0,0,2,408000,2,2,"Salinas","163,542",29.2,84250,1,0,0,1,1,0,0,0,0,"1151","35","7",1,1
0,1,0,1,0,0,2,399000,2,2,"Salinas","163,542",29.2,84250,1,0,0,1,1,0,0,0,0,"1150","35","7",1,1
0,0,0,1,0,1,2,390000,2,2,"Salinas","163,542",29.2,84250,1,0,0,1,1,0,0,0,0,"1151","35","7",1,2
0,0,0,1,0,0,1,220000,2,3,"Salinas","163,542",29.2,84250,1,0,0,0,1,0,0,0,0,"1440","49","7",0,1
0,1,0,1,0,0,1,225000,2,2,"Salinas","163,542",29.2,84250,0,0,0,0,1,0,0,0,0,"1128","47","7",0,1
0,0,0,1,0,0,1,350000,1.5,2,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"1034","50","7",2,2
0,0,0,1,0,1,1,219000,2,2,"Salinas","163,542",29.2,84250,1,0,0,1,1,0,0,0,0,"1440","49","7",0,1
0,0,1,1,0,0,2,950000,3,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2795","59","7",3,2
0,0,1,1,0,0,1,925000,2,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2388","58","7",3,1
0,0,1,1,0,0,1,815000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1326","71","7",3,1
0,0,1,1,0,0,1,885000,3,3,"Salinas","163,542",29.2,84250,0,0,0,0,1,0,0,0,0,"1636","74","7",2,1
0,1,1,1,0,0,1,850000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2350","89","7",3,2
0,1,1,1,0,0,1,1030000,2,5,"Salinas","163,542",29.2,84250,0,0,0,0,1,0,0,0,0,"1134","67","7",2,2
0,0,1,1,0,0,2,897350,3,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2198","38","7",3,2
1,1,1,1,0,0,1,815000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1920","47","7",3,2
0,0,1,1,0,0,1,849000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1839","53","7",3,1
0,0,1,1,0,1,3,1058000,3,3,"Salinas","163,542",29.2,84250,1,0,0,0,0,0,0,0,0,"1659","63","7",3,1
0,1,1,1,0,0,1,950000,2,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2430","67","7",3,1
0,0,1,1,0,0,1,899000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2020","69","7",3,1
0,0,1,1,0,0,1,800000,2,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1848","62","7",3,2
0,1,1,1,0,0,1,800000,4,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2487","18","7",3,2
0,0,1,1,0,0,2,800000,3,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2487","18","7",3,2
0,0,0,1,0,0,2,1025000,4,8,"Salinas","163,542",29.2,84250,0,0,0,0,1,0,0,0,0,"3128","58","7",2,2
0,0,1,1,0,0,2,825000,3,5,"Salinas","163,542",29.2,84250,0,0,0,0,1,0,0,0,0,"2431","33","7",3,1
0,0,1,1,0,0,2,895000,3,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2150","35","7",3,1
0,0,1,1,0,1,1,810000,3,4,"Salinas","163,542",29.2,84250,0,0,0,0,1,0,0,0,0,"1823","25","7",3,1
0,0,1,1,0,0,2,825000,3,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2177","33","7",3,1
0,1,1,1,0,0,2,872000,3,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2324","25","7",3,1
0,0,1,1,0,0,2,979999,3,5,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"3043","22","7",3,1
0,0,1,1,0,0,1,1095000,3,3,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"2284","56","7",3,1
0,0,1,1,0,0,1,965000,2,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2022","56","7",3,1
0,0,1,1,0,0,1,950000,2,4,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"1966","57","7",3,2
0,1,1,1,0,0,2,969000,3,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1959","33","7",3,1
0,1,1,1,0,0,1,1074000,2,3,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"2063","37","7",3,1
0,0,1,1,0,1,1,940000,3,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2369","45","7",3,2
0,0,1,1,0,0,1,830000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1552","47","7",3,2
0,0,1,1,0,1,1,1000000,2,3,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"1900","46","7",3,2
0,1,1,1,0,1,1,930000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1933","47","7",3,2
0,0,1,1,0,0,1,870000,2,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1544","19","7",3,1
0,0,1,1,0,0,1,860000,3,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1544","20","7",3,1
0,0,1,1,0,1,2,950000,3,4,"Salinas","163,542",29.2,84250,0,0,0,1,1,0,0,0,0,"2272","39","7",3,2
0,0,1,1,0,0,1,905000,2,3,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"2222","55","7",3,2
0,0,1,1,0,0,1,935000,2,4,"Salinas","163,542",29.2,84250,1,0,0,1,0,0,0,0,0,"1966","52","7",3,2
0,1,1,1,0,1,1,866000,2,4,"Salinas","163,542",29.2,84250,1,0,0,1,0,0,0,0,0,"1912","47","7",3,2
0,1,1,1,0,0,2,990000,3,3,"Salinas","163,542",29.2,84250,1,0,0,1,0,0,0,0,0,"2079","27","7",3,1
0,1,1,1,0,0,1,1085000,3,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1775","55","7",3,1
0,1,1,1,0,1,1,965000,2,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1970","58","7",3,1
0,0,1,1,0,0,1,900000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1390","56","7",3,1
0,0,1,1,0,0,1,1050000,2,3,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"1589","56","7",3,1
0,0,1,1,0,1,2,895000,4,3,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"1872","46","7",3,2
0,1,1,1,0,0,1,1075000,2,3,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"1619","46","7",3,1
0,1,1,1,0,0,1,835000,2,2,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"1113","26","7",3,1
0,0,0,1,0,0,1,865000,2,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"2188","75","7",2,1
0,0,0,0,0,0,1,1075000,2,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1736","40","7",3,1
0,0,1,1,0,0,1,865000,2,4,"Salinas","163,542",29.2,84250,0,0,0,0,1,0,0,0,0,"2188","75","7",2,2
0,0,1,1,0,1,1,1075000,2,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1736","37","7",3,2
0,0,1,1,0,0,1,680000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1102","51","7",3,1
0,0,1,1,0,0,1,740000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1479","35","7",3,1
1,0,1,1,0,0,1,600000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1125","48","7",3,1
0,0,1,1,0,0,1,700000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1232","46","7",3,1
0,1,1,1,0,0,1,715000,3,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1715","68","7",3,1
0,0,1,1,0,0,2,630000,3,3,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"1279","8","7",3,1
0,0,0,1,0,0,1,500000,2.5,3,"Salinas","163,542",29.2,84250,0,0,0,1,0,1,0,0,0,"1840","26","7",3,2
0,0,0,1,0,0,1,720000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"1682","34","7",3,2
0,0,1,1,0,0,1,695000,2,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1406","61","7",3,2
0,1,1,1,0,1,2,520000,1,2,"Salinas","163,542",29.2,84250,1,0,0,1,0,0,0,0,0,"936","36","7",1,2
0,1,1,1,0,1,2,540000,1,2,"Salinas","163,542",29.2,84250,1,0,0,1,0,0,0,0,0,"936","36","7",1,2
0,0,1,1,0,0,2,585000,2,2,"Salinas","163,542",29.2,84250,2,0,0,1,0,0,0,0,0,"1293","39","7",1,2
0,0,1,1,0,0,1,675000,2,3,"Salinas","163,542",29.2,84250,1,0,0,1,0,0,0,0,0,"1385","39","7",1,1
0,0,1,1,0,0,2,557000,2,2,"Salinas","163,542",29.2,84250,1,0,0,1,1,0,0,0,0,"1275","50","7",2,1
0,0,0,1,0,1,2,600000,1,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1739","134","7",3,1
0,0,1,1,0,0,1,780000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1386","66","7",3,2
0,0,1,1,0,0,1,799000,2,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1320","99","7",3,1
0,0,0,1,0,1,1,670000,2,2,"Salinas","163,542",29.2,84250,0,0,0,0,1,0,0,0,0,"820","95","7",2,2
0,0,0,1,0,0,1,670000,1,1,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"410","95","7",2,1
0,0,0,1,0,0,1,500000,1,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"884","123","7",3,1
0,0,1,1,0,0,1,710000,1,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1000","75","7",3,1
0,0,0,1,0,0,1,510000,1,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"938","124","7",3,2
0,0,1,1,0,0,1,795000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,1,0,0,0,0,"1928","90","7",3,1
0,0,1,1,0,0,2,565000,2,3,"Salinas","163,542",29.2,84250,1,0,0,1,0,0,0,0,0,"1536","50","7",2,2
0,0,0,1,0,0,1,668000,1,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1019","94","7",3,1
0,0,0,1,0,0,1,600000,2,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"1382","54","7",3,2
0,0,1,1,0,0,1,753000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1477","70","7",3,2
0,0,0,1,0,0,1,675000,1,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1148","94","7",3,2
0,0,0,1,0,0,1,665000,1,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"1470","86","7",3,1
0,0,1,1,0,0,1,750000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1329","66","7",3,1
0,0,0,1,0,0,1,625000,2,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"1967","99","7",3,1
0,0,1,1,0,0,1,749000,2,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1302","74","7",3,1
0,0,1,1,0,0,1,659900,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1738","96","7",3,1
0,0,0,1,0,0,1,720000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"2056","59","7",3,1
1,0,1,1,0,0,1,635000,2,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1273","53","7",3,1
0,0,1,1,0,0,1,645000,1,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1008","60","7",3,1
0,0,1,1,0,1,2,775000,3,3,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"1742","20","7",3,2
0,0,1,1,0,0,1,625000,1,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1281","70","7",3,2
0,0,1,1,0,0,1,705000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1392","18","7",3,1
0,1,1,1,0,0,2,770000,3,5,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"2285","18","7",3,1
0,0,0,1,0,0,1,540000,1.5,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"1274","83","7",3,2
0,0,1,1,0,0,1,635000,1,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1050","80","7",3,2
0,0,0,1,0,0,1,525000,3,5,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"2030","71","7",3,1
0,1,1,1,0,0,1,650000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1560","42","7",3,1
0,0,0,1,0,0,1,550000,2,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"1444","44","7",3,2
0,0,1,1,0,0,1,574000,1,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"590","90","7",3,1
0,0,1,1,0,0,1,650000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1326","30","7",3,1
0,0,1,1,0,0,1,650000,1,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1015","68","7",3,1
0,0,1,1,0,0,1,540000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,1,0,0,0,0,"1504","70","7",3,1
0,0,1,1,0,0,1,533000,1,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1112","73","7",3,1
0,1,1,1,0,0,1,598000,2,2,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"1138","6","7",3,1
0,0,1,1,0,0,1,701000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1205","51","7",3,1
0,1,1,1,0,0,1,700000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1190","66","7",3,1
0,1,1,1,0,0,1,700000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1102","53","7",3,1
0,0,1,1,0,1,1,670000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1240","64","7",3,2
0,1,1,0,0,1,2,769000,3,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"1443","31","7",3,1
0,0,1,1,0,0,1,770000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1412","27","7",3,1
0,0,1,1,0,1,1,529000,1,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"1002","49","7",3,2
1,0,1,1,0,0,1,615000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1125","50","7",3,1
0,0,1,1,0,0,1,742000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1715","56","7",3,2
0,0,1,1,0,0,2,717000,3,3,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"1429","29","7",3,1
0,1,1,1,0,0,1,735000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1312","52","7",3,1
0,1,1,1,0,0,1,750000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1679","33","7",3,1
0,0,1,1,0,0,1,741000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1374","27","7",3,1
0,0,1,1,0,0,2,739000,3,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1681","21","7",3,1
0,1,1,1,0,0,2,735000,3,4,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1928","21","7",3,1
0,0,1,1,0,0,1,680000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1140","51","7",3,1
0,0,0,1,0,0,1,570000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"1294","59","7",3,1
0,0,1,1,0,0,1,575000,1,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"863","74","7",3,2
0,1,1,1,0,0,1,670000,1,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1112","73","7",3,2
0,0,1,1,0,0,1,715000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1462","73","7",3,1
0,0,1,1,0,1,1,759000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1374","28","7",3,1
0,0,1,1,0,0,1,689000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1388","62","7",3,2
1,0,1,1,0,0,1,680000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"1207","61","7",3,1
0,0,1,1,0,0,1,727000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1312","58","7",3,1
0,1,1,1,0,0,1,689000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1124","66","7",3,1
0,0,1,1,0,0,1,690000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1112","50","7",3,1
0,0,1,1,0,0,1,635000,1,3,"Salinas","163,542",29.2,84250,0,0,0,0,1,0,0,0,0,"1157","71","7",3,1
0,0,1,1,0,0,2,639900,3,3,"Salinas","163,542",29.2,84250,0,0,0,1,0,0,0,0,0,"1353","16","7",3,2
0,0,1,1,0,0,1,615000,1,2,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"984","44","7",3,2
0,0,1,1,0,0,1,687500,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,0,0,0,0,"1234","39","7",3,2
0,0,0,1,0,0,1,735000,2,3,"Salinas","163,542",29.2,84250,0,0,0,0,0,1,0,0,0,"1338","57","7",3,2
